"Metric Name","Type","Parent Metric","Experiment Group","Aggregate Func","control Value","control Exposure Volume","treatment1  Value","treatment1  Exposure Volume","treatment1  Absolute Impact","treatment1  Absolute Impact Confidence Interval","treatment1  Relative Impact","treatment1  Relative Impact Confidence Interval","treatment1  P Value","treatment1  Significance","treatment1  Coverage","treatment1  Relative Global Lift","treatment1  Absolute Global Lift","treatment2 Value","treatment2 Exposure Volume","treatment2 Absolute Impact","treatment2 Absolute Impact Confidence Interval","treatment2 Relative Impact","treatment2 Relative Impact Confidence Interval","treatment2 P Value","treatment2 Significance","treatment2 Coverage","treatment2 Relative Global Lift","treatment2 Absolute Global Lift"
"cng_business_line_Active & Office","Dimension","nv_dsd_original_item_received","","mean","0.849572","14,918","0.850841","15,366","0.001378","[-0.006286, +0.009042]","0.001622","[-0.7399%, +1.0643%]","0.724528","-","0.001458","0.000002","0.000002","0.849978","15,007","0.000357","[-0.007314, +0.008028]","0.000420","[-0.861%, +0.945%]","0.927328","-","0.001458","0.000000","0.000000"
"cng_business_line_Alcohol","Dimension","nv_dsd_original_item_received","","mean","0.908966","23,697","0.908672","24,670","-0.000409","[-0.004589, +0.003771]","-0.000450","[-0.5048%, +0.4149%]","0.847969","-","0.003965","-0.000002","-0.000002","0.906857","23,750","-0.002134","[-0.006412, +0.002144]","-0.002347","[-0.7054%, +0.2359%]","0.328305","-","0.003965","-0.000010","-0.000009"
"cng_business_line_Grocery","Dimension","nv_dsd_original_item_received","","mean","0.869138","439,141","0.869933","453,125","0.000789","[-0.000082, +0.00166]","0.000908","[-0.0095%, +0.191%]","0.075978","-","0.282494","0.000259","0.000222","0.869418","440,594","0.000255","[-0.000636, +0.001147]","0.000294","[-0.0731%, +0.1319%]","0.574204","-","0.282494","0.000084","0.000072"
"cng_business_line_Home & Wellness","Dimension","nv_dsd_original_item_received","","mean","0.854020","41,328","0.852911","42,485","-0.001114","[-0.005106, +0.002878]","-0.001304","[-0.5979%, +0.337%]","0.584449","-","0.007590","-0.000010","-0.000009","0.853827","41,184","-0.000185","[-0.004213, +0.003844]","-0.000216","[-0.4934%, +0.4501%]","0.928358","-","0.007590","-0.000002","-0.000001"
"cng_business_line_Pets","Dimension","nv_dsd_original_item_received","","mean","0.895142","28,719","0.894029","29,428","-0.001087","[-0.005047, +0.002872]","-0.001215","[-0.5638%, +0.3208%]","0.590390","-","0.004193","-0.000005","-0.000005","0.896644","28,722","0.001513","[-0.00242, +0.005446]","0.001690","[-0.2704%, +0.6084%]","0.450934","-","0.004193","0.000007","0.000006"
"nv_dx_cost_all","Metric","N/A","","mean","5.961493","1,021,659","5.972588","1,052,568","0.010948","[+0.001426, +0.020469]","0.001836","[+0.0239%, +0.3434%]","0.024223","Significant","0.404890","0.000736","0.004436","5.964972","1,022,322","0.003370","[-0.006185, +0.012926]","0.000565","[-0.1038%, +0.2168%]","0.489374","-","0.404890","0.000227","0.001365"
"nv_dx_unprofessional","Metric","N/A","","mean","0.000498","1,021,659","0.000494","1,052,568","-0.000003","[-0.000049, +0.000042]","-0.006547","[-9.8344%, +8.525%]","0.888827","-","0.400324","-0.002711","-0.000001","0.000500","1,022,322","0.000002","[-0.000044, +0.000048]","0.004930","[-8.7555%, +9.7416%]","0.916784","-","0.400324","0.000000","0.000000"
"nv_fco_all","Metric","N/A","","mean","7.716464","1,021,659","7.733770","1,052,568","0.017110","[-0.001304, +0.035524]","0.002217","[-0.0169%, +0.4604%]","0.068576","-","0.404890","0.000885","0.006933","7.719578","1,022,322","0.002970","[-0.016122, +0.022062]","0.000385","[-0.2089%, +0.2859%]","0.760435","-","0.404890","0.000154","0.001203"
"nv_gov_retained_14d","Metric","N/A","","mean","9.082353","5,508,685","9.115315","5,676,380","0.030737","[-0.01221, +0.073684]","0.003384","[-0.1344%, +0.8113%]","0.160693","-","0.271975","0.000920","0.010289","9.109441","5,507,000","0.011529","[-0.031162, +0.054219]","0.001269","[-0.3431%, +0.597%]","0.596611","-","0.271975","0.000345","0.003859"
"is_new_nv_user_0","Dimension","nv_gov_retained_14d","","mean","20.483256","2,061,351","20.535424","2,123,341","0.060061","[-0.048827, +0.168949]","0.002932","[-0.2384%, +0.8248%]","0.279656","-","0.229787","0.000674","0.007927","20.544535","2,060,709","0.084881","[-0.024483, +0.194245]","0.004144","[-0.1195%, +0.9483%]","0.128210","-","0.229787","0.000952","0.011203"
"is_new_nv_user_1","Dimension","nv_gov_retained_14d","","mean","0.472860","842,255","0.499585","869,825","0.026658","[-0.010471, +0.063787]","0.056377","[-2.2143%, +13.4896%]","0.159357","-","0.002171","0.000122","0.001440","0.489231","843,786","0.016065","[-0.019419, +0.05155]","0.033975","[-4.1067%, +10.9017%]","0.374883","-","0.002171","0.000074","0.000868"
"is_new_nv_user_NULL","Dimension","nv_gov_retained_14d","","mean","0.914414","7,107","0.890993","7,308","-0.023421","[-0.52196, +0.475119]","-0.025613","[-57.0814%, +51.9589%]","0.926638","-","0.000035","-0.000001","-0.000011","1.006061","7,160","0.091647","[-0.449446, +0.632741]","0.100225","[-49.1513%, +69.1964%]","0.739913","-","0.000035","0.000004","0.000042"
"nv_hqfr","Metric","N/A","","mean","0.786564","746,884","0.786961","769,468","0.000392","[-0.00069, +0.001473]","0.000498","[-0.0877%, +0.1873%]","0.478012","-","0.405941","0.000205","0.000159","0.786743","747,925","0.000189","[-0.000901, +0.001278]","0.000240","[-0.1145%, +0.1625%]","0.733945","-","0.405941","0.000099","0.000077"
"nv_item_sales_retail_w_alc","Metric","N/A","","mean","3.873652","5,508,685","3.892708","5,676,380","0.018347","[-0.00381, +0.040503]","0.004736","[-0.0983%, +1.0456%]","0.104599","-","0.413666","0.001959","0.044230","3.873628","5,507,000","-0.004926","[-0.026803, +0.016951]","-0.001272","[-0.6919%, +0.4376%]","0.658996","-","0.413666","-0.000526","-0.011875"
"cng_business_line_1P Convenience","Dimension","nv_item_sales_retail_w_alc","","mean","0.134323","5,508,685","0.133849","5,676,380","-0.000477","[-0.003191, +0.002238]","-0.003550","[-2.3758%, +1.6659%]","0.730653","-","0.013833","-0.000049","-0.001159","0.133987","5,507,000","-0.000407","[-0.003161, +0.002346]","-0.003033","[-2.3533%, +1.7466%]","0.771803","-","0.013833","-0.000042","-0.000991"
"cng_business_line_3P Convenience","Dimension","nv_item_sales_retail_w_alc","","mean","1.156035","5,508,685","1.159462","5,676,380","0.006028","[-0.002471, +0.014528]","0.005215","[-0.2138%, +1.2567%]","0.164500","-","0.119055","0.000621","0.014656","1.155428","5,507,000","0.001725","[-0.006791, +0.01024]","0.001492","[-0.5874%, +0.8858%]","0.691400","-","0.119055","0.000178","0.004193"
"cng_business_line_Active & Office","Dimension","nv_item_sales_retail_w_alc","","mean","0.209716","5,508,685","0.212880","5,676,380","0.002963","[-0.010369, +0.016294]","0.014127","[-4.9444%, +7.7697%]","0.663165","-","0.021598","0.000305","0.007203","0.216216","5,507,000","0.005961","[-0.007285, +0.019207]","0.028425","[-3.4735%, +9.1584%]","0.377738","-","0.021598","0.000614","0.014492"
"cng_business_line_Alcohol","Dimension","nv_item_sales_retail_w_alc","","mean","0.879783","5,508,685","0.890947","5,676,380","0.008555","[-0.002752, +0.019861]","0.009724","[-0.3127%, +2.2575%]","0.138077","-","0.090605","0.000881","0.020798","0.883955","5,507,000","0.003646","[-0.007722, +0.015014]","0.004144","[-0.8777%, +1.7066%]","0.529606","-","0.090605","0.000375","0.008864"
"cng_business_line_Flowers","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","0.515165","-","0.000000","0.000000","0.000000","0.000011","5,507,000","0.000011","[-0.00001, +0.000032]","","[]","0.316224","-","0.000000","0.000001","0.000027"
"cng_business_line_Grocery","Dimension","nv_item_sales_retail_w_alc","","mean","1.230540","5,508,685","1.238837","5,676,380","0.005891","[-0.006719, +0.018502]","0.004787","[-0.5461%, +1.5035%]","0.359864","-","0.126728","0.000607","0.014322","1.234640","5,507,000","0.000642","[-0.011063, +0.012347]","0.000522","[-0.899%, +1.0034%]","0.914400","-","0.126728","0.000066","0.001561"
"cng_business_line_Home & Wellness","Dimension","nv_item_sales_retail_w_alc","","mean","0.314749","5,508,685","0.318839","5,676,380","0.003049","[-0.004169, +0.010267]","0.009688","[-1.3244%, +3.2621%]","0.407663","-","0.032415","0.000314","0.007413","0.313559","5,507,000","-0.002725","[-0.009859, +0.004408]","-0.008659","[-3.1323%, +1.4005%]","0.453988","-","0.032415","-0.000281","-0.006625"
"cng_business_line_Pets","Dimension","nv_item_sales_retail_w_alc","","mean","0.244041","5,508,685","0.245348","5,676,380","-0.000525","[-0.005616, +0.004565]","-0.002152","[-2.3011%, +1.8706%]","0.839718","-","0.025133","-0.000054","-0.001277","0.245118","5,507,000","-0.000930","[-0.006012, +0.004152]","-0.003810","[-2.4634%, +1.7015%]","0.719919","-","0.025133","-0.000096","-0.002260"
"nv_category_l1_Alcohol","Dimension","nv_item_sales_retail_w_alc","","mean","0.996483","5,508,685","1.004855","5,676,380","0.007500","[-0.002537, +0.017536]","0.007526","[-0.2545%, +1.7597%]","0.143030","-","0.102610","0.000772","0.018232","0.998513","5,507,000","0.000657","[-0.009018, +0.010331]","0.000659","[-0.905%, +1.0368%]","0.894155","-","0.102610","0.000068","0.001597"
"nv_category_l1_Arts & Crafts","Dimension","nv_item_sales_retail_w_alc","","mean","0.016955","5,508,685","0.016667","5,676,380","-0.000259","[-0.001309, +0.000791]","-0.015266","[-7.7202%, +4.6669%]","0.629022","-","0.001746","-0.000027","-0.000629","0.016648","5,507,000","-0.000301","[-0.001347, +0.000745]","-0.017767","[-7.9473%, +4.3939%]","0.572525","-","0.001746","-0.000031","-0.000732"
"nv_category_l1_Baby & Kids","Dimension","nv_item_sales_retail_w_alc","","mean","0.245008","5,508,685","0.248000","5,676,380","0.003334","[-0.002287, +0.008955]","0.013608","[-0.9335%, +3.655%]","0.245031","-","0.025229","0.000343","0.008105","0.245770","5,507,000","0.001381","[-0.002525, +0.005287]","0.005637","[-1.0306%, +2.158%]","0.488311","-","0.025229","0.000142","0.003358"
"nv_category_l1_Bakery","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Beauty","Dimension","nv_item_sales_retail_w_alc","","mean","0.214851","5,508,685","0.216556","5,676,380","0.001431","[-0.00318, +0.006042]","0.006660","[-1.4802%, +2.8122%]","0.543028","-","0.022124","0.000147","0.003479","0.215697","5,507,000","0.001012","[-0.003649, +0.005674]","0.004712","[-1.6985%, +2.6408%]","0.670372","-","0.022124","0.000104","0.002461"
"nv_category_l1_CBD & THC","Dimension","nv_item_sales_retail_w_alc","","mean","0.006953","5,508,685","0.007593","5,676,380","0.000550","[-0.000383, +0.001484]","0.079171","[-5.5146%, +21.3489%]","0.247981","-","0.000716","0.000057","0.001338","0.006984","5,507,000","0.000144","[-0.000706, +0.000994]","0.020709","[-10.1543%, +14.296%]","0.739883","-","0.000716","0.000015","0.000350"
"nv_category_l1_Candy","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Dairy & Eggs","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Drinks","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Fresh Food","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Frozen","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Health","Dimension","nv_item_sales_retail_w_alc","","mean","0.462244","5,508,685","0.462826","5,676,380","0.001188","[-0.003674, +0.00605]","0.002570","[-0.7948%, +1.3088%]","0.631979","-","0.047598","0.000122","0.002888","0.464409","5,507,000","0.002251","[-0.00265, +0.007152]","0.004869","[-0.5733%, +1.5472%]","0.368060","-","0.047598","0.000232","0.005472"
"nv_category_l1_Household","Dimension","nv_item_sales_retail_w_alc","","mean","0.949131","5,508,685","0.965570","5,676,380","0.012638","[-0.004462, +0.029739]","0.013316","[-0.4702%, +3.1333%]","0.147475","-","0.097734","0.001301","0.030725","0.956713","5,507,000","0.003937","[-0.01242, +0.020294]","0.004148","[-1.3085%, +2.1381%]","0.637104","-","0.097734","0.000405","0.009571"
"nv_category_l1_Lifestyle","Dimension","nv_item_sales_retail_w_alc","","mean","0.295508","5,508,685","0.293654","5,676,380","-0.002561","[-0.007899, +0.002777]","-0.008666","[-2.6729%, +0.9396%]","0.347006","-","0.030429","-0.000264","-0.006226","0.293119","5,507,000","-0.002275","[-0.007809, +0.003259]","-0.007699","[-2.6427%, +1.1028%]","0.420374","-","0.030429","-0.000234","-0.005531"
"nv_category_l1_Meat & Poultry","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Pantry","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Personal Care","Dimension","nv_item_sales_retail_w_alc","","mean","0.437035","5,508,685","0.438263","5,676,380","0.001421","[-0.003432, +0.006274]","0.003252","[-0.7853%, +1.4357%]","0.565993","-","0.045003","0.000146","0.003455","0.436357","5,507,000","-0.000386","[-0.005249, +0.004477]","-0.000883","[-1.2011%, +1.0244%]","0.876348","-","0.045003","-0.000040","-0.000939"
"nv_category_l1_Pet Care","Dimension","nv_item_sales_retail_w_alc","","mean","0.440569","5,508,685","0.440474","5,676,380","-0.000533","[-0.006596, +0.005531]","-0.001209","[-1.4973%, +1.2555%]","0.863340","-","0.045367","-0.000055","-0.001295","0.441428","5,507,000","-0.000233","[-0.006304, +0.005838]","-0.000529","[-1.4309%, +1.3251%]","0.940001","-","0.045367","-0.000024","-0.000567"
"nv_category_l1_Produce","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Seafood","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Snacks","Dimension","nv_item_sales_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"is_new_nv_user_0","Dimension","nv_item_sales_retail_w_alc","","mean","5.738308","3,655,780","5.772831","3,766,604","0.036677","[-0.002726, +0.076079]","0.006392","[-0.0475%, +1.3258%]","0.068097","-","0.392081","0.002506","0.059172","5.753377","3,654,769","0.012695","[-0.025723, +0.051113]","0.002212","[-0.4483%, +0.8907%]","0.517206","-","0.392081","0.000867","0.020481"
"is_new_nv_user_1","Dimension","nv_item_sales_retail_w_alc","","mean","0.700655","1,835,355","0.713900","1,891,590","0.013246","[-0.010278, +0.036769]","0.018905","[-1.4669%, +5.2478%]","0.269756","-","0.024036","0.000454","0.010729","0.701918","1,834,527","0.001262","[-0.022185, +0.024708]","0.001801","[-3.1663%, +3.5265%]","0.915988","-","0.024036","0.000043","0.001022"
"nv_lateness","Metric","N/A","","mean","0.038306","1,021,549","0.038843","1,052,431","0.000538","[+0.000124, +0.000952]","0.014037","[+0.3228%, +2.4846%]","0.010918","Significant","0.400234","0.005378","0.000215","0.038516","1,022,212","0.000210","[-0.000206, +0.000626]","0.005488","[-0.5372%, +1.6348%]","0.321953","-","0.400234","0.002102","0.000084"
"nv_lqfr","Metric","N/A","","mean","0.164296","746,884","0.164205","769,468","-0.000092","[-0.001061, +0.000877]","-0.000559","[-0.6455%, +0.5336%]","0.852453","-","0.405941","-0.000221","-0.000037","0.164109","747,925","-0.000190","[-0.001165, +0.000786]","-0.001155","[-0.7093%, +0.4782%]","0.702937","-","0.405941","-0.000455","-0.000077"
"nv_mau","Metric","N/A","","mean","0.282693","5,508,685","0.282758","5,676,380","-0.000164","[-0.000635, +0.000307]","-0.000580","[-0.2244%, +0.1085%]","0.495054","-","0.398810","-0.000231","-0.000222","0.282696","5,507,000","-0.000124","[-0.000599, +0.00035]","-0.000440","[-0.2117%, +0.1238%]","0.607320","-","0.398810","-0.000175","-0.000169"
"consumer_country_Australia","Dimension","nv_mau","","mean","0.489781","48,195","0.489357","49,655","-0.001653","[-0.007556, +0.00425]","-0.003375","[-1.5427%, +0.8677%]","0.583119","-","0.006081","-0.000021","-0.000020","0.494201","48,288","0.002552","[-0.003397, +0.008502]","0.005211","[-0.6936%, +1.7358%]","0.400474","-","0.006081","0.000032","0.000031"
"consumer_country_Canada","Dimension","nv_mau","","mean","0.426836","83,613","0.426633","86,763","0.000690","[-0.003655, +0.005034]","0.001616","[-0.8563%, +1.1794%]","0.755713","-","0.009203","0.000015","0.000014","0.425709","83,409","-0.001867","[-0.00626, +0.002527]","-0.004374","[-1.4667%, +0.5919%]","0.404930","-","0.009203","-0.000040","-0.000039"
"consumer_country_NULL","Dimension","nv_mau","","mean","0.048893","19,880","0.047461","20,438","-0.001432","[-0.005613, +0.002749]","-0.029288","[-11.4809%, +5.6232%]","0.502072","-","0.000250","-0.000007","-0.000007","0.047183","19,965","-0.001710","[-0.00591, +0.00249]","-0.034974","[-12.0868%, +5.092%]","0.424837","-","0.000250","-0.000009","-0.000009"
"consumer_country_US","Dimension","nv_mau","","mean","0.276928","5,354,872","0.277000","5,517,354","-0.000131","[-0.000606, +0.000343]","-0.000474","[-0.2187%, +0.124%]","0.587893","-","0.381731","-0.000181","-0.000176","0.276937","5,353,151","-0.000058","[-0.000536, +0.00042]","-0.000209","[-0.1936%, +0.1517%]","0.812240","-","0.381731","-0.000080","-0.000078"
"consumer_country_Unknown","Dimension","nv_mau","","mean","0.279059","2,125","0.278341","2,170","-0.004840","[-0.028579, +0.0189]","-0.017343","[-10.2413%, +6.7727%]","0.689474","-","0.000154","-0.000003","-0.000003","0.295382","2,187","0.007327","[-0.016974, +0.031627]","0.026256","[-6.0824%, +11.3335%]","0.554553","-","0.000154","0.000004","0.000004"
"nv_mni_all","Metric","N/A","","mean","0.022312","1,006,567","0.022418","1,036,908","0.000103","[-0.000222, +0.000428]","0.004619","[-0.9965%, +1.9204%]","0.534763","-","0.404113","0.001874","0.000042","0.022645","1,006,892","0.000331","[+0.000001, +0.00066]","0.014821","[+0.0059%, +2.9582%]","0.049089","Significant","0.404113","0.006011","0.000134"
"nv_moe_all","Metric","N/A","","mean","0.322321","1,021,659","0.330583","1,052,568","0.008242","[-0.000202, +0.016686]","0.025570","[-0.0627%, +5.1768%]","0.055744","-","0.404890","0.011349","0.003339","0.333716","1,022,322","0.011380","[+0.002767, +0.019993]","0.035307","[+0.8586%, +6.2029%]","0.009605","Significant","0.404890","0.015663","0.004609"
"nv_nd_all","Metric","N/A","","mean","0.003011","999,109","0.003004","1,029,212","-0.000008","[-0.000126, +0.000111]","-0.002532","[-4.1937%, +3.6873%]","0.899772","-","0.405594","-0.001025","-0.000003","0.003024","999,421","0.000012","[-0.000107, +0.000131]","0.004000","[-3.5587%, +4.3588%]","0.843007","-","0.405594","0.001619","0.000005"
"nv_not_dwr","Metric","N/A","","mean","0.008675","1,021,659","0.008685","1,052,568","0.000012","[-0.000183, +0.000206]","0.001329","[-2.1043%, +2.3702%]","0.907309","-","0.400324","0.000537","0.000005","0.008762","1,022,322","0.000088","[-0.000107, +0.000284]","0.010177","[-1.239%, +3.2744%]","0.376764","-","0.400324","0.004109","0.000035"
"nv_order_rate_retail_w_alc","Metric","N/A","","mean","0.161977","5,508,685","0.162578","5,676,380","0.000581","[-0.000081, +0.001243]","0.003587","[-0.0499%, +0.7673%]","0.085348","-","0.402531","0.001444","0.001401","0.161968","5,507,000","-0.000024","[-0.000688, +0.000641]","-0.000147","[-0.4249%, +0.3955%]","0.944001","-","0.402531","-0.000059","-0.000057"
"is_new_nv_user_0","Dimension","nv_order_rate_retail_w_alc","","mean","0.232184","3,655,780","0.232999","3,766,604","0.000753","[-0.00023, +0.001735]","0.003243","[-0.0989%, +0.7474%]","0.133083","-","0.383843","0.001245","0.001200","0.232270","3,654,769","0.000062","[-0.000924, +0.001048]","0.000268","[-0.3979%, +0.4515%]","0.901515","-","0.383843","0.000103","0.000099"
"is_new_nv_user_1","Dimension","nv_order_rate_retail_w_alc","","mean","0.028465","1,835,355","0.028652","1,891,590","0.000188","[-0.00023, +0.000607]","0.006614","[-0.809%, +2.1318%]","0.377965","-","0.023626","0.000156","0.000151","0.028503","1,834,527","0.000040","[-0.00038, +0.000459]","0.001393","[-1.3342%, +1.6128%]","0.852988","-","0.023626","0.000033","0.000032"
"nv_category_l1_Alcohol","Dimension","nv_order_rate_retail_w_alc","","mean","0.038854","5,508,685","0.039002","5,676,380","0.000164","[-0.000217, +0.000544]","0.004214","[-0.5573%, +1.4%]","0.398725","-","0.096790","0.000408","0.000393","0.038813","5,507,000","-0.000038","[-0.000421, +0.000345]","-0.000977","[-1.0832%, +0.8878%]","0.845925","-","0.096790","-0.000095","-0.000091"
"nv_category_l1_Arts & Crafts","Dimension","nv_order_rate_retail_w_alc","","mean","0.001144","5,508,685","0.001169","5,676,380","0.000002","[-0.000023, +0.000026]","0.001403","[-2.0038%, +2.2844%]","0.897951","-","0.002850","0.000004","0.000004","0.001145","5,507,000","-0.000013","[-0.000037, +0.000011]","-0.011278","[-3.2252%, +0.9697%]","0.291949","-","0.002850","-0.000032","-0.000031"
"nv_category_l1_Baby & Kids","Dimension","nv_order_rate_retail_w_alc","","mean","0.013747","5,508,685","0.013767","5,676,380","0.000004","[-0.000172, +0.000179]","0.000266","[-1.2517%, +1.3049%]","0.967462","-","0.034247","0.000009","0.000009","0.013723","5,507,000","-0.000030","[-0.000206, +0.000145]","-0.002205","[-1.4979%, +1.0568%]","0.735082","-","0.034247","-0.000076","-0.000073"
"nv_category_l1_Bakery","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Beauty","Dimension","nv_order_rate_retail_w_alc","","mean","0.011869","5,508,685","0.011962","5,676,380","0.000016","[-0.000109, +0.00014]","0.001314","[-0.9178%, +1.1807%]","0.806062","-","0.029567","0.000039","0.000037","0.011816","5,507,000","-0.000123","[-0.000248, +0.000001]","-0.010372","[-2.0867%, +0.0122%]","0.052723","-","0.029567","-0.000307","-0.000296"
"nv_category_l1_CBD & THC","Dimension","nv_order_rate_retail_w_alc","","mean","0.000203","5,508,685","0.000221","5,676,380","0.000015","[-0.000007, +0.000038]","0.076260","[-3.4207%, +18.6728%]","0.176040","-","0.000505","0.000038","0.000037","0.000213","5,507,000","0.000008","[-0.000015, +0.00003]","0.037144","[-7.2751%, +14.704%]","0.507678","-","0.000505","0.000019","0.000018"
"nv_category_l1_Candy","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Dairy & Eggs","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Drinks","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Fresh Food","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Frozen","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
"nv_category_l1_Health","Dimension","nv_order_rate_retail_w_alc","","mean","0.027796","5,508,685","0.027803","5,676,380","-0.000045","[-0.000235, +0.000145]","-0.001623","[-0.8467%, +0.5221%]","0.642105","-","0.069244","-0.000112","-0.000108","0.027872","5,507,000","0.000014","[-0.000177, +0.000206]","0.000505","[-0.6385%, +0.7395%]","0.885770","-","0.069244","0.000035","0.000034"
"nv_category_l1_Household","Dimension","nv_order_rate_retail_w_alc","","mean","0.049767","5,508,685","0.050139","5,676,380","0.000325","[-0.000021, +0.000672]","0.006535","[-0.0431%, +1.3502%]","0.065971","-","0.123978","0.000810","0.000781","0.049816","5,507,000","-0.000011","[-0.000358, +0.000336]","-0.000226","[-0.7197%, +0.6745%]","0.949337","-","0.123978","-0.000028","-0.000027"
"nv_category_l1_Lifestyle","Dimension","nv_order_rate_retail_w_alc","","mean","0.011343","5,508,685","0.011290","5,676,380","-0.000029","[-0.000119, +0.000061]","-0.002554","[-1.0464%, +0.5356%]","0.526864","-","0.028257","-0.000072","-0.000070","0.011293","5,507,000","-0.000058","[-0.000149, +0.000032]","-0.005131","[-1.3121%, +0.286%]","0.208196","-","0.028257","-0.000145","-0.000140"
"nv_category_l1_Meat & Poultry","Dimension","nv_order_rate_retail_w_alc","","mean","0.000000","5,508,685","0.000000","5,676,380","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000","0.000000","5,507,000","0.000000","[0, 0]","","[]","1.000000","-","0.000000","0.000000","0.000000"
